身分證字號,date,expName,psychopyVersion,OS,frameRate,from,to,w,a,id,sequence_loop.thisN,enter_time,leave_time,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[-120.95471598796438,209.499713506218]","[161.8690049019803,-179.77374260708717]",51,483.818864,4.32,5,0.7658,0.1984,"[-128.37890625,-128.37890625,-128.37890625,-128.37890625,-126.75390625,-118.60546875,-106.3046875,-90.1328125,-68.390625,-42.890625,-22.38671875,2.59375,39.328125,82.40625,121.6796875,148.8125,163.9296875,172.5859375,178.5078125,181.17578125,182.51171875,183.03515625,185.69140625,186.59375,186.97265625,186.97265625,186.20703125,185.44140625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625]","[224.42578125,224.42578125,224.42578125,224.42578125,215.64453125,199.02734375,176.97265625,150.5703125,114.5390625,68.96484375,29.4921875,2.015625,-20.93359375,-46.8046875,-74.640625,-99.265625,-115.34375,-128.1953125,-138.703125,-147,-154.05859375,-159.21484375,-170.43359375,-174.91796875,-176.43359375,-177.5703125,-179.01953125,-179.77734375,-179.77734375,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.031900000005947504,0.06550000000001432,0.09870000001788526,0.132000000000005,0.1658000000119273,0.19840000000596092,0.23240000000595273,0.2658000000119216,0.2992000000178905,0.3319000000059589,0.3654000000059625,0.3983000000119148,0.4314999999999998,0.46509999999403817,0.4988000000119257,0.5322000000178946,0.5655000000000143,0.59880000001192,0.6322000000178889,0.6653000000119107,0.6984999999999957,0.732300000011918,0.7658000000119216,0.7987000000178739,0.8320999999940284,0.865599999994032,0.8985000000000127,0.9322000000178718,0.9647000000178707,0.9980999999940536,1.0319000000059475,1.0653000000119164,1.0987000000178853,1.132000000000005,1.1653000000119107,1.1987000000178796,1.2319999999999993,1.2653000000119334,1.2989000000059718]",1,0,1,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[161.8690049019803,-179.77374260708717]","[-195.70884156811675,142.19079650590024]",51,483.818864,4.32,5,0.8321,0.2988,"[185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,185.1640625,179.16796875,168.44140625,153.47265625,134.03125,107.26171875,70.4609375,38.3671875,4.35546875,-27.57421875,-55.5625,-71.859375,-91.80078125,-111.25,-130.91796875,-143.8984375,-156.53125,-167.1640625,-175.39453125,-182.90234375,-189.0234375,-192.5625,-194.52734375,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-195.15625,-194.9140625]","[-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-180.0625,-174.734375,-165.63671875,-151.62890625,-134.25,-112.33203125,-85.15625,-59.56640625,-29.6015625,-4.2265625,15.171875,28.58984375,46.3203125,61.3515625,76.8984375,89.875,103.46875,116.0234375,124.25390625,130.42578125,134.01953125,136.5078125,139.3828125,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,140.01171875,139.76953125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.031800000011912744,0.06520000001788162,0.09850000000000136,0.13180000001190706,0.16540000000594546,0.1986000000238448,0.23180000001190137,0.26560000002382367,0.29880000001190865,0.3323000000119123,0.36520000001786457,0.39860000002383345,0.43180000001191843,0.4654999999999916,0.4987000000178625,0.5322000000178662,0.5651000000238469,0.5987000000178853,0.6324000000059584,0.6654000000059455,0.6986000000238448,0.7322000000178832,0.7656000000238237,0.7983000000119205,0.8321000000238428,0.8649999999999807,0.898800000011903,0.931999999999988,0.9657000000178755,0.9987000000178625,1.0319000000059475,1.0653000000119164,1.0986000000238505,1.132000000000005,1.1654000000059455,1.1984999999999957,1.2318000000119014,1.2654000000059682,1.2986000000238391,1.3319999999999936,1.364900000005946]",2,0,2,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[-195.70884156811675,142.19079650590024]","[220.99526274251158,-98.39343029026294]",51,483.818864,4.32,5,0.9993,0.1336,"[-194.9140625,-193.46875,-191.28125,-184.22265625,-164.8125,-143.6171875,-112.65234375,-74.2109375,-28.546875,10.49609375,49.60546875,77.70703125,99.33984375,116.94140625,136.73046875,155.1015625,180.73046875,200.7890625,222.4375,234.828125,241.31640625,242.83203125,242.83203125,242.83203125,242.83203125,242.83203125,242.83203125,242.83203125,242.83203125,239.28515625,230.3046875,225.7578125,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625,225.0625]","[139.76953125,139.015625,137.87890625,135.35546875,129.328125,121.75390625,107.37890625,90.11328125,67.7578125,44.0625,18.9296875,-0.70703125,-13.04296875,-21.36328125,-34.97265625,-50.20703125,-73.6328125,-89.80859375,-109.10546875,-119.87109375,-123.96875,-124.7265625,-124.7265625,-124.7265625,-124.7265625,-124.7265625,-124.7265625,-124.7265625,-124.7265625,-117.16015625,-101.77734375,-94.4140625,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375,-93.3359375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03229999998211497,0.06609999999403726,0.099399999976157,0.13369999998806747,0.16639999997616428,0.19959999999403522,0.23250000000001592,0.2663999999761586,0.2991999999880761,0.3327999999821145,0.3661999999880834,0.3993999999761684,0.4321999999880859,0.46609999999404295,0.4995999999940466,0.5328999999761663,0.5671999999880768,0.5998999999761736,0.6335999999940327,0.6665000000000134,0.69969999998807,0.7325000000000159,0.7658999999761704,0.7990999999940414,0.8325000000000102,0.86579999998213,0.898799999982117,0.9325000000000045,0.9657999999821243,0.9992999999821279,1.032299999982115,1.0660000000000025,1.0990999999940527,1.1323999999761725,1.165799999982113,1.1991999999880818,1.2325999999940507,1.2656999999880725,1.2990999999940414,1.3322999999821263,1.36579999998213,1.3990999999940357,1.4325999999940393,1.465899999976159,1.4991999999880932,1.5324999999999989]",3,0,3,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[220.99526274251158,-98.39343029026294]","[-236.6231304821326,50.2957990268791]",51,483.818864,4.32,5,0.9325,0.1656,"[225.0625,225.0625,225.0625,225.0625,206.5625,150.90625,92.28515625,39.83203125,-10.02734375,-45.86328125,-83.234375,-108.484375,-134.984375,-164.40625,-183.51171875,-206.578125,-226.0078125,-246.98828125,-263.02734375,-273.55078125,-277.2421875,-278.53125,-278.9140625,-278.9140625,-278.9140625,-278.9140625,-273.4765625,-263.46484375,-259.9375,-258.421875,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-257.734375,-248.9765625]","[-93.3359375,-93.3359375,-93.3359375,-93.3359375,-88.640625,-68.77734375,-51.4921875,-39.51953125,-27.81640625,-20.16796875,-12.3828125,-4.6484375,3.08984375,11.33203125,14.19921875,17.36328125,20.38671875,25.328125,31.58984375,36.859375,41.078125,43.2734375,43.97265625,43.97265625,43.97265625,44.609375,45.80859375,46.48046875,46.48046875,46.48046875,46.48046875,46.48046875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875,46.21875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999406318238,0.03200000000001069,0.0653000000119448,0.09870000001788526,0.13190000000597024,0.1655999999940434,0.198700000017908,0.23190000000596456,0.26559999999406614,0.2985999999940532,0.3314000000059707,0.36530000001192775,0.3990000000000009,0.432300000011935,0.4657000000179039,0.49890000000596046,0.5320000000000107,0.5654000000059796,0.5987000000178853,0.6322000000178889,0.6655999999940434,0.6984000000059609,0.7322000000178832,0.7653000000119334,0.7985999999940532,0.8320999999940568,0.8655999999940605,0.8990000000000009,0.9325000000000045,0.9653000000119221,0.9988000000119257,1.0320000000000107,1.0654000000059796,1.0985999999940645,1.1317000000179007,1.1653000000119391,1.198400000005961,1.2319999999999993,1.2650999999940495,1.2985999999940532,1.3319000000059589,1.365200000017893,1.3985999999940475,1.4319000000059816,1.4647000000178991]",4,0,4,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[-236.6231304821326,50.2957990268791]","[241.90943197592887,0]",51,483.818864,4.32,5,0.4668,0.0666,"[-248.9765625,-227.41015625,-174.25,-110.0625,-29.0625,35.58984375,70.875,99.484375,122.3046875,156.296875,179.26953125,196.83203125,207.7734375,218.91796875,226.17578125,228.5078125,229.265625,229.265625,229.5390625,233.05859375,239.16796875,242.69921875,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375]","[46.21875,47.1796875,51.671875,53.3671875,53.3671875,51.82421875,46.8359375,44.48828125,44.48828125,42.4296875,38.3359375,33.71875,26.6953125,16.21875,8.29296875,5.9609375,5.203125,4.94140625,4.66796875,2.7265625,-0.8515625,-2.80078125,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.032899999976137906,0.06659999999402544,0.09989999997614518,0.13329999998211406,0.166499999999985,0.19889999997613472,0.23319999998807361,0.2665999999940425,0.29959999999402953,0.3332999999821027,0.36629999998211815,0.3994999999999891,0.43269999998807407,0.46679999998210064,0.4989999999999952,0.5332999999821197,0.566199999988072,0.5998999999761452,0.6337999999821022,0.6668999999761525,0.69969999998807,0.732699999988057,0.7656999999880725,0.7995999999940295,0.8330999999940332,0.8662999999821182,0.8997999999821218,0.9327999999821088,0.9663999999761472,0.9997999999821161]",5,0,5,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[241.90943197592887,0]","[-236.6231304821326,-50.29579902687904]",51,483.818864,4.32,5,1.2331,0.2661,"[244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,244.21484375,225.92578125,194.1171875,141.55859375,79.91015625,27.234375,-22.9140625,-63.95703125,-94.625,-115.625,-134.78515625,-150.8671875,-173.26953125,-196.62890625,-219.421875,-233.97265625,-248.4921875,-256.79296875,-258.609375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-258.8984375,-256.1875,-250.08203125,-247.22265625,-246.46484375,-246.46484375,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125]","[-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-3.55859375,-9.546875,-19.25,-28.3359375,-32.66796875,-34.0625,-35.1640625,-38.1796875,-41.046875,-42.671875,-45.39453125,-49.5,-53.609375,-58.62890625,-63.78125,-66.4453125,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-67.34765625,-64.28515625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03220000001786616,0.06520000001788162,0.09899999999998954,0.13209999999403976,0.16559999999401498,0.19899999999998386,0.2324999999999875,0.2660999999940259,0.2993000000118968,0.33149999999997704,0.36520000001786457,0.39820000001788003,0.43240000000594137,0.465900000005945,0.49940000000594864,0.5327000000178828,0.5659999999999741,0.5992000000178734,0.6327000000178771,0.6657000000178641,0.6992000000178678,0.7324000000059527,0.7663000000119098,0.7993000000118968,0.8323000000119123,0.8654999999999973,0.8989000000059377,0.931999999999988,0.9653000000119221,0.9980999999940252,1.0322000000178662,1.0657000000178698,1.0989000000059548,1.1320999999940398,1.1654999999999802,1.1990999999940186,1.2330999999940389,1.2659000000059564,1.2988000000119087,1.3323000000119123,1.3659000000059507,1.399000000000001,1.4323000000119066,1.4654999999999916,1.4989000000059605,1.532300000011901,1.5655999999940207,1.59880000001192,1.6324000000059584,1.665599999994015,1.698900000005949,1.7322000000178832,1.765300000011905]",6,0,6,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[-236.6231304821326,-50.29579902687904]","[220.99526274251156,98.39343029026294]",51,483.818864,4.32,5,0.733,0.2658,"[-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-246.20703125,-231.9765625,-194.36328125,-149.58984375,-87.95703125,-29.5625,19.77734375,57.48828125,82.12109375,104.265625,123.421875,138.53125,158.44140625,170.62890625,181.13671875,190.3828125,199.64453125,203.453125,210.796875,217.859375,220.71484375,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,221.47265625]","[-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-62.84765625,-58.4296875,-48.15234375,-37.015625,-24.0625,-5.15625,11.625,25.8203125,34.21875,41.8046875,50.43359375,58.48046875,68.44921875,75.77734375,81.046875,85.87109375,89.37109375,91.62109375,94.68359375,98.5625,99.99609375,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,100.37890625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03249999999999886,0.06609999999403726,0.09889999997614041,0.1326999999880627,0.16599999999999682,0.19929999998211656,0.2322999999821036,0.26599999999999113,0.29959999999402953,0.3327999999821145,0.3661999999880834,0.39959999999402385,0.4329999999999927,0.4660000000000082,0.49969999998808134,0.5332999999821197,0.5660000000000025,0.5995999999940409,0.6329999999999814,0.6656999999880782,0.6995000000000005,0.7330000000000041,0.765899999976142,0.7990999999940414,0.8327999999821145,0.8660999999940202,0.899699999988087,0.9325999999940393,0.9654999999999916,0.9991999999880647,1.0325999999940336,1.0658999999761534,1.0988999999761404,1.1316999999880863,1.1660999999940316,1.1993999999761513,1.2326999999880854,1.2661999999880607]",7,0,7,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[220.99526274251156,98.39343029026294]","[-195.7088415681168,-142.19079650590018]",51,483.818864,4.32,5,0.8658,0.1989,"[221.47265625,221.47265625,221.47265625,221.47265625,221.47265625,209.19921875,190.7578125,168.734375,145.52734375,120.921875,92.88671875,63.3125,34.07421875,0.11328125,-24.2421875,-43.34765625,-66.55078125,-89.15625,-106.671875,-130.62890625,-148.26171875,-157.52734375,-163.65234375,-167.1796875,-168.2578125,-168.5703125,-173.9296875,-183.20703125,-192.484375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375,-195.359375]","[100.37890625,100.37890625,100.37890625,100.37890625,100.37890625,95.0703125,81.29296875,65.75390625,51.2578125,32.62109375,10.69921875,-9,-27.45703125,-53.1875,-70.46484375,-81.91015625,-96.109375,-109.0546875,-118.265625,-127.83203125,-135.19921875,-139.34375,-142.25390625,-142.77734375,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625,-143.15625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03169999998806361,0.06519999998806725,0.09840000000593818,0.13179999998209269,0.16529999998209632,0.1989000000059491,0.23209999999403408,0.26499999999998636,0.29840000000595523,0.33179999998210974,0.36509999999401543,0.3982999999821004,0.4319000000059532,0.4654000000059568,0.49840000000594387,0.5319000000059475,0.5655999999940207,0.5989999999999895,0.6320999999940398,0.6647999999821081,0.6985999999940304,0.7319000000059361,0.7647999999821025,0.7986999999880595,0.8319000000059589,0.8657999999821016,0.8974999999999795,0.9314000000059366,0.9649000000059402,0.9980999999940252,1.0312999999821102,1.0645999999940159,1.09790000000595,1.1312999999821045,1.1642999999820915,1.197999999999979,1.231199999988064,1.2649999999999864,1.2979000000059386,1.3315999999940118,1.364900000005946,1.3984000000059496]",8,0,8,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[-195.7088415681168,-142.19079650590018]","[161.86900490198025,179.77374260708723]",51,483.818864,4.32,5,0.6995,0.1323,"[-195.359375,-195.359375,-195.359375,-184.328125,-129.23046875,-87.984375,-50.3515625,-13.5234375,21.0078125,59.96875,92.203125,116.24609375,136.625,147.73828125,154.18359375,159.57421875,166.59375,170.5078125,173.609375,176.7109375,178.99609375,179.6640625,179.6640625,178.2265625,176.9375,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,176.171875]","[-143.15625,-143.15625,-143.15625,-136.8125,-104.47265625,-83.1796875,-63.25,-41.48046875,-16.2734375,11.5625,31.83984375,51.34375,68.43359375,78.6015625,87.06640625,98.8125,113.83203125,125.58984375,137.3515625,149.11328125,160.859375,167.921875,173.09375,176.640625,179.51171875,181.33203125,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00009999999403476068,0.031900000005975926,0.06540000000597956,0.09900000000001796,0.13240000000595842,0.16520000001787594,0.19890000000597752,0.2322000000178832,0.26570000001788685,0.29890000000597183,0.33220000001787753,0.3658000000119159,0.3985999999940475,0.4319000000059532,0.46580000001193866,0.49940000000597706,0.5320999999940454,0.5657000000178982,0.599000000000018,0.6323000000119237,0.6655999999940434,0.6995000000000005,0.7318000000119298,0.7655999999940377,0.7990999999940414,0.8324000000059755,0.8653000000119278,0.8985999999940475,0.9319000000059532,0.9654000000059568,0.9985999999940418,1.031900000005976,1.0655000000000143,1.0987000000178853,1.132000000000005,1.1649000000059573,1.1987000000178796,1.231700000017895]",9,0,9,0,1,,,,
A999999999,2024-09-12_12h32.12.766,GoFitts,2023.2.3,MacIntel,30.03003003,"[161.86900490198025,179.77374260708723]","[-120.95471598796455,-209.49971350621792]",51,483.818864,4.32,5,0.8664,0.2327,"[176.171875,176.171875,176.171875,176.171875,176.171875,176.171875,164.10546875,142.87109375,116.40234375,89.25390625,62.40625,36.58203125,7.23828125,-23.609375,-48.2109375,-62.21484375,-65.66015625,-68.15234375,-71.3125,-76.86328125,-81.64453125,-86.43359375,-91.36328125,-92.51171875,-94.62109375,-100.5078125,-104.47265625,-106.29296875,-106.98828125,-108.51953125,-109.66796875,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125,-110.05078125]","[182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,182.00390625,166.2890625,136.328125,97.32421875,49.0546875,-7.5078125,-58.97265625,-109.91796875,-152.4765625,-180.8203125,-197.83203125,-202.98046875,-206.51171875,-210.703125,-216.90234375,-223.00390625,-229.11328125,-233.359375,-234.1171875,-234.1171875,-228.0859375,-222.92578125,-220.72265625,-219.95703125,-218.80859375,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875,-218.04296875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0.03249999999999886,0.06580000001193298,0.09890000000595478,0.1315999999940516,0.16570000001789253,0.19900000000001228,0.23280000001193457,0.26590000000595637,0.29930000001192525,0.33240000000597547,0.36620000001789776,0.39930000001191956,0.4328000000119232,0.4662000000178921,0.4998000000119305,0.5330000000000155,0.5660999999940373,0.5994000000059714,0.632900000005975,0.6660999999940316,0.6985999999940304,0.7320999999940341,0.7659000000059564,0.7992000000178905,0.8323000000119123,0.8664000000059673,0.8992000000178848,0.932300000011935,0.9662000000178921,0.9993000000119139,1.0323000000119293,1.0649999999999977,1.09880000001192,1.1323000000119237,1.1655999999940434,1.199099999994047,1.232300000011918,1.2657000000178869,1.2990000000000066,1.3323000000119123,1.365800000011916,1.3992000000178848]",10,0,10,0,1,,,,
